,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
7953,tr|A0A379KKM9|A0A379KKM9_PSEPU,Cytoplasmic,0.0000,0.0400,0.9581,0.0001,0.0003,0.0015
7954,tr|A0A379KNT0|A0A379KNT0_PSEPU,Cytoplasmic,0.0000,0.0532,0.9280,0.0121,0.0008,0.0058
7955,tr|A0A379LMY4|A0A379LMY4_9GAMM,Cytoplasmic,0.0000,0.0054,0.9854,0.0022,0.0040,0.0029
7956,tr|A0A379LU10|A0A379LU10_ENTAG,Cytoplasmic,0.0000,0.0025,0.9842,0.0008,0.0001,0.0125
7957,tr|A0A379PUV1|A0A379PUV1_SALER,Cytoplasmic,0.0000,0.0084,0.9833,0.0004,0.0009,0.0071
7958,tr|A0A379QNJ8|A0A379QNJ8_SALER,Cytoplasmic,0.0000,0.0065,0.9888,0.0002,0.0007,0.0038
7959,tr|A0A379R1M6|A0A379R1M6_SALER,Cytoplasmic,0.0000,0.0062,0.9907,0.0002,0.0006,0.0023
7960,tr|A0A379U0P9|A0A379U0P9_SALDZ,Cytoplasmic,0.0000,0.0097,0.9809,0.0002,0.0008,0.0084
7961,tr|A0A379VSD9|A0A379VSD9_SALET,Cytoplasmic,0.0000,0.0052,0.9909,0.0002,0.0006,0.0031
7962,tr|A0A379XSB6|A0A379XSB6_SALER,Cytoplasmic,0.0000,0.0083,0.9873,0.0002,0.0007,0.0036
7963,tr|A0A379XZQ2|A0A379XZQ2_SERMA,Cytoplasmic,0.0001,0.0607,0.9237,0.0077,0.0065,0.0013
7964,tr|A0A379Z7P6|A0A379Z7P6_9GAMM,Cytoplasmic,0.0000,0.0128,0.9853,0.0002,0.0002,0.0015
7965,tr|A0A379ZVA7|A0A379ZVA7_9GAMM,Cytoplasmic,0.0000,0.0033,0.9795,0.0141,0.0030,0.0001
7966,tr|A0A380ABH3|A0A380ABH3_SERLI,Cytoplasmic,0.0000,0.0216,0.9731,0.0006,0.0008,0.0040
7967,tr|A0A380AFJ6|A0A380AFJ6_SERMA,Cytoplasmic,0.0000,0.0090,0.9875,0.0021,0.0005,0.0009
7968,tr|A0A380BL97|A0A380BL97_9GAMM,Cytoplasmic,0.0000,0.0097,0.9752,0.0006,0.0002,0.0143
7969,tr|A0A380BV38|A0A380BV38_9STAP,Cytoplasmic,0.0000,0.0078,0.9896,0.0010,0.0007,0.0009
7970,tr|A0A380RAN4|A0A380RAN4_9FIRM,Cytoplasmic,0.0000,0.0045,0.9536,0.0035,0.0373,0.0010
7971,tr|A0A380T2C4|A0A380T2C4_9PSED,Cytoplasmic,0.0000,0.0085,0.9876,0.0005,0.0003,0.0032
7972,tr|A0A380T5J1|A0A380T5J1_9PSED,Cytoplasmic,0.0000,0.0084,0.9870,0.0002,0.0009,0.0034
7973,tr|A0A380TSR1|A0A380TSR1_ACIJO,Cytoplasmic,0.0001,0.0118,0.8823,0.0272,0.0778,0.0007
7974,tr|A0A380U789|A0A380U789_ACIJO,Cytoplasmic,0.0000,0.0008,0.9949,0.0004,0.0014,0.0025
7975,tr|A0A380UNJ7|A0A380UNJ7_ACIHA,Cytoplasmic,0.0001,0.0072,0.9430,0.0362,0.0133,0.0002
7976,tr|A0A380W6N5|A0A380W6N5_AFIFE,Cytoplasmic,0.0004,0.0637,0.7849,0.0248,0.1144,0.0118
7977,tr|A0A380WPS1|A0A380WPS1_AMIAI,Cytoplasmic,0.0000,0.0098,0.9664,0.0090,0.0135,0.0014
7978,tr|A0A381IMR4|A0A381IMR4_AMIAI,Cytoplasmic,0.0000,0.0027,0.9964,0.0001,0.0002,0.0005
7979,tr|A0A383RC26|A0A383RC26_PAEAL,Cytoplasmic,0.0000,0.0011,0.9919,0.0027,0.0043,0.0001
7980,tr|A0A383RPZ7|A0A383RPZ7_9PSED,Cytoplasmic,0.0000,0.0084,0.9900,0.0004,0.0002,0.0010
7981,tr|A0A383RXE6|A0A383RXE6_9PSED,Cytoplasmic,0.0000,0.1004,0.8876,0.0091,0.0019,0.0010
7982,tr|A0A384LPR8|A0A384LPR8_SHIFL,Cytoplasmic,0.0000,0.0196,0.9770,0.0004,0.0006,0.0024
7983,tr|A0A385EUQ9|A0A385EUQ9_ACIBA,Cytoplasmic,0.0001,0.0028,0.9896,0.0056,0.0017,0.0002
7984,tr|A0A385EX66|A0A385EX66_ACIBA,Cytoplasmic,0.0000,0.0021,0.9953,0.0006,0.0018,0.0002
7985,tr|A0A385N6P4|A0A385N6P4_9GAMM,Cytoplasmic,0.0000,0.0004,0.9965,0.0002,0.0008,0.0020
7986,tr|A0A385NB58|A0A385NB58_9GAMM,Cytoplasmic,0.0001,0.0391,0.9326,0.0206,0.0045,0.0032
7987,tr|A0A385TK22|A0A385TK22_PAELA,Cytoplasmic,0.0000,0.0079,0.9866,0.0026,0.0026,0.0003
7988,tr|A0A385TN32|A0A385TN32_PAELA,Cytoplasmic,0.0000,0.0018,0.9939,0.0025,0.0018,0.0001
7989,tr|A0A386HRK5|A0A386HRK5_9BACT,Cytoplasmic,0.0001,0.0232,0.9379,0.0063,0.0325,0.0001
7990,tr|A0A386PSX7|A0A386PSX7_9LACO,Cytoplasmic,0.0000,0.0069,0.9617,0.0186,0.0119,0.0009
7991,tr|A0A386U7C0|A0A386U7C0_9MYCO,Cytoplasmic,0.0000,0.0609,0.9303,0.0075,0.0011,0.0001
7992,tr|A0A386UMK9|A0A386UMK9_9RHOB,Cytoplasmic,0.0000,0.1638,0.8331,0.0013,0.0011,0.0006
7993,tr|A0A386ZCH3|A0A386ZCH3_9NOCA,Cytoplasmic,0.0000,0.0071,0.9803,0.0034,0.0065,0.0026
7994,tr|A0A386ZFC1|A0A386ZFC1_9NOCA,Cytoplasmic,0.0006,0.1124,0.8518,0.0237,0.0096,0.0019
7995,tr|A0A387BF54|A0A387BF54_9LACT,Cytoplasmic,0.0002,0.0115,0.9030,0.0190,0.0644,0.0019
7996,tr|A0A387BIJ8|A0A387BIJ8_9MICO,Cytoplasmic,0.0000,0.0032,0.9796,0.0020,0.0101,0.0051
7997,tr|A0A387BJ64|A0A387BJ64_9MICO,Cytoplasmic,0.0000,0.0468,0.9178,0.0314,0.0024,0.0016
7998,tr|A0A387BMQ0|A0A387BMQ0_9MICO,Cytoplasmic,0.0000,0.1229,0.8726,0.0032,0.0006,0.0007
7999,tr|A0A387BN52|A0A387BN52_9MICO,Cytoplasmic,0.0004,0.0563,0.8926,0.0302,0.0151,0.0054
8000,tr|A0A387BNR4|A0A387BNR4_9MICO,Cytoplasmic,0.0000,0.0818,0.9052,0.0047,0.0022,0.0060
8001,tr|A0A387BSU4|A0A387BSU4_9MICO,Cytoplasmic,0.0001,0.0718,0.9043,0.0167,0.0063,0.0010
8002,tr|A0A387FI41|A0A387FI41_9HYPH,Cytoplasmic,0.0006,0.0540,0.8857,0.0153,0.0284,0.0160
8003,tr|A0A387FRP5|A0A387FRP5_9HYPH,Cytoplasmic,0.0000,0.0189,0.9707,0.0041,0.0027,0.0036
8004,tr|A0A387GAV0|A0A387GAV0_9HYPH,Cytoplasmic,0.0000,0.0069,0.9885,0.0017,0.0022,0.0008
8005,tr|A0A387GNP2|A0A387GNP2_9HYPH,Cytoplasmic,0.0002,0.0466,0.9276,0.0071,0.0106,0.0078
8006,tr|A0A387H0R8|A0A387H0R8_9HYPH,Cytoplasmic,0.0000,0.0160,0.9686,0.0061,0.0035,0.0058
8007,tr|A0A387HHE6|A0A387HHE6_9ACTN,Cytoplasmic,0.0000,0.0030,0.9949,0.0001,0.0016,0.0004
8008,tr|A0A387HLK4|A0A387HLK4_9ACTN,Cytoplasmic,0.0000,0.1570,0.8352,0.0061,0.0016,0.0001
8009,tr|A0A388RHE6|A0A388RHE6_9BURK,Cytoplasmic,0.0000,0.0317,0.9573,0.0072,0.0011,0.0027
8010,tr|A0A388RTJ9|A0A388RTJ9_9BURK,Cytoplasmic,0.0000,0.0340,0.9649,0.0003,0.0004,0.0004
8011,tr|A0A389M0N7|A0A389M0N7_9GAMM,Cytoplasmic,0.0001,0.0363,0.9366,0.0103,0.0143,0.0024
8012,tr|A0A389MD86|A0A389MD86_9GAMM,Cytoplasmic,0.0000,0.0037,0.9925,0.0006,0.0024,0.0008
8013,tr|A0A389ML18|A0A389ML18_9HYPH,Cytoplasmic,0.0000,0.0097,0.9667,0.0051,0.0030,0.0154
8014,tr|A0A389MQI6|A0A389MQI6_9HYPH,Cytoplasmic,0.0000,0.0125,0.9777,0.0007,0.0082,0.0009
8015,tr|A0A389MU90|A0A389MU90_9HYPH,Cytoplasmic,0.0001,0.0840,0.8792,0.0129,0.0219,0.0019
8016,tr|A0A391P9J8|A0A391P9J8_9MYCO,Cytoplasmic,0.0000,0.0372,0.9572,0.0030,0.0016,0.0009
8017,tr|A0A391P9P1|A0A391P9P1_9MYCO,Cytoplasmic,0.0000,0.0028,0.9748,0.0054,0.0134,0.0036
8018,tr|A0A391PR43|A0A391PR43_9MYCO,Cytoplasmic,0.0000,0.1235,0.8460,0.0267,0.0036,0.0003
8019,tr|A0A395JK69|A0A395JK69_9GAMM,Cytoplasmic,0.0001,0.0036,0.9544,0.0066,0.0208,0.0145
8020,tr|A0A395KZW0|A0A395KZW0_9HYPH,Cytoplasmic,0.0001,0.0365,0.9195,0.0040,0.0166,0.0233
8021,tr|A0A395TN39|A0A395TN39_VIBCL,Cytoplasmic,0.0000,0.0047,0.9937,0.0004,0.0006,0.0006
8022,tr|A0A395UC87|A0A395UC87_VIBCL,Cytoplasmic,0.0000,0.0004,0.9982,0.0009,0.0004,0.0002
8023,tr|A0A395XID7|A0A395XID7_9BIFI,Cytoplasmic,0.0000,0.1184,0.8625,0.0117,0.0030,0.0043
8024,tr|A0A397MAG9|A0A397MAG9_9GAMM,Cytoplasmic,0.0000,0.0043,0.9934,0.0005,0.0014,0.0004
8025,tr|A0A397ML80|A0A397ML80_ECTOL,Cytoplasmic,0.0000,0.0445,0.9519,0.0010,0.0003,0.0022
8026,tr|A0A398B1E0|A0A398B1E0_9BACI,Cytoplasmic,0.0000,0.0022,0.9770,0.0144,0.0060,0.0003
8027,tr|A0A398BWM0|A0A398BWM0_9RHOB,Cytoplasmic,0.0000,0.0003,0.9989,0.0000,0.0000,0.0008
8028,tr|A0A398CDE5|A0A398CDE5_9BURK,Cytoplasmic,0.0000,0.0094,0.9892,0.0001,0.0002,0.0010
8029,tr|A0A399GA14|A0A399GA14_9ACTN,Cytoplasmic,0.0000,0.1218,0.8671,0.0093,0.0008,0.0010
8030,tr|A0A399H705|A0A399H705_9ACTN,Cytoplasmic,0.0000,0.2096,0.7878,0.0023,0.0003,0.0001
8031,tr|A0A399HPH0|A0A399HPH0_9ACTN,Cytoplasmic,0.0012,0.1921,0.7695,0.0311,0.0056,0.0006
8032,tr|A0A399I8H7|A0A399I8H7_9BACT,Cytoplasmic,0.0000,0.0022,0.9826,0.0069,0.0081,0.0002
8033,tr|A0A399IMU0|A0A399IMU0_9CLOT,Cytoplasmic,0.0003,0.0251,0.9272,0.0151,0.0321,0.0003
8034,tr|A0A399IUF6|A0A399IUF6_9CLOT,Cytoplasmic,0.0002,0.0154,0.9185,0.0073,0.0578,0.0008
8035,tr|A0A399IZE7|A0A399IZE7_9RHOB,Cytoplasmic,0.0000,0.0262,0.9727,0.0004,0.0004,0.0004
8036,tr|A0A399M3X9|A0A399M3X9_9PSED,Cytoplasmic,0.0000,0.0383,0.9196,0.0030,0.0013,0.0379
8037,tr|A0A399M4U7|A0A399M4U7_9PSED,Cytoplasmic,0.0000,0.0078,0.9884,0.0003,0.0023,0.0011
8038,tr|A0A399PRI9|A0A399PRI9_9PSED,Cytoplasmic,0.0000,0.0079,0.9873,0.0005,0.0008,0.0035
8039,tr|A0A399PXP7|A0A399PXP7_9PSED,Cytoplasmic,0.0000,0.0089,0.9882,0.0007,0.0013,0.0009
8040,tr|A0A399UK60|A0A399UK60_9CAUL,Cytoplasmic,0.0000,0.0041,0.9954,0.0002,0.0001,0.0001
8041,tr|A0A399X594|A0A399X594_UNCAM,Cytoplasmic,0.0000,0.0009,0.9967,0.0005,0.0015,0.0004
8042,tr|A0A3A0ADS6|A0A3A0ADS6_UNCCH,Cytoplasmic,0.0000,0.0054,0.9881,0.0026,0.0031,0.0008
8043,tr|A0A3A0FGX0|A0A3A0FGX0_UNCPS,Cytoplasmic,0.0000,0.0004,0.9991,0.0001,0.0002,0.0002
8044,tr|A0A3A0GAD8|A0A3A0GAD8_UNCPS,Cytoplasmic,0.0001,0.0152,0.9762,0.0038,0.0044,0.0003
8045,tr|A0A3A0W8A5|A0A3A0W8A5_STAGA,Cytoplasmic,0.0000,0.0110,0.9853,0.0024,0.0008,0.0005
8046,tr|A0A3A1N2Q9|A0A3A1N2Q9_9FLAO,Cytoplasmic,0.0000,0.0007,0.9974,0.0004,0.0014,0.0001
8047,tr|A0A3A1N4I6|A0A3A1N4I6_9FLAO,Cytoplasmic,0.0006,0.0067,0.9413,0.0047,0.0292,0.0176
8048,tr|A0A3A1PRA3|A0A3A1PRA3_VIBHA,Cytoplasmic,0.0000,0.0016,0.9953,0.0011,0.0014,0.0006
8049,tr|A0A3A1TZ07|A0A3A1TZ07_9MICO,Cytoplasmic,0.0001,0.2159,0.7573,0.0236,0.0023,0.0008
8050,tr|A0A3A1U1M4|A0A3A1U1M4_9MICO,Cytoplasmic,0.0000,0.0094,0.9738,0.0103,0.0031,0.0034
8051,tr|A0A3A1VEM8|A0A3A1VEM8_9BACL,Cytoplasmic,0.0000,0.0106,0.9788,0.0078,0.0020,0.0008
8052,tr|A0A3A1WKZ0|A0A3A1WKZ0_9HYPH,Cytoplasmic,0.0000,0.0403,0.9537,0.0020,0.0037,0.0003
8053,tr|A0A3A1WU26|A0A3A1WU26_9BIFI,Cytoplasmic,0.0000,0.1492,0.8285,0.0093,0.0059,0.0071
8054,tr|A0A3A1WX00|A0A3A1WX00_9BIFI,Cytoplasmic,0.0000,0.1194,0.8493,0.0103,0.0105,0.0105
8055,tr|A0A3A1X3H5|A0A3A1X3H5_9BIFI,Cytoplasmic,0.0000,0.1158,0.8579,0.0102,0.0082,0.0078
8056,tr|A0A3A1XA66|A0A3A1XA66_9BIFI,Cytoplasmic,0.0000,0.1377,0.8441,0.0071,0.0056,0.0055
8057,tr|A0A3A1XGM5|A0A3A1XGM5_9BIFI,Cytoplasmic,0.0000,0.1385,0.8357,0.0115,0.0078,0.0065
8058,tr|A0A3A1XTA1|A0A3A1XTA1_9BIFI,Cytoplasmic,0.0000,0.1106,0.8665,0.0105,0.0068,0.0056
8059,tr|A0A3A1XUT2|A0A3A1XUT2_9BIFI,Cytoplasmic,0.0000,0.1253,0.8512,0.0105,0.0067,0.0062
8060,tr|A0A3A1XWE5|A0A3A1XWE5_9BIFI,Cytoplasmic,0.0000,0.1507,0.8297,0.0085,0.0058,0.0052
8061,tr|A0A3A1YUV8|A0A3A1YUV8_9BURK,Cytoplasmic,0.0003,0.0090,0.9750,0.0082,0.0052,0.0022
8062,tr|A0A3A1YX03|A0A3A1YX03_9BURK,Cytoplasmic,0.0000,0.0008,0.9975,0.0004,0.0007,0.0006
8063,tr|A0A3A2HZ05|A0A3A2HZ05_9VIBR,Cytoplasmic,0.0000,0.0009,0.9863,0.0100,0.0023,0.0004
8064,tr|A0A3A2I4X8|A0A3A2I4X8_9VIBR,Cytoplasmic,0.0000,0.0048,0.9903,0.0013,0.0016,0.0020
8065,tr|A0A3A3D3E0|A0A3A3D3E0_9GAMM,Cytoplasmic,0.0000,0.0004,0.9981,0.0002,0.0004,0.0008
8066,tr|A0A3A3F6K2|A0A3A3F6K2_9GAMM,Cytoplasmic,0.0000,0.0015,0.9961,0.0009,0.0010,0.0004
8067,tr|A0A3A3FKB6|A0A3A3FKB6_9BURK,Cytoplasmic,0.0000,0.0316,0.9466,0.0034,0.0161,0.0023
8068,tr|A0A3A3FKG4|A0A3A3FKG4_9BURK,Cytoplasmic,0.0001,0.0542,0.9183,0.0112,0.0138,0.0025
8069,tr|A0A3A3GDU2|A0A3A3GDU2_PANTH,Cytoplasmic,0.0000,0.0217,0.9727,0.0038,0.0008,0.0010
8070,tr|A0A3A3H4W6|A0A3A3H4W6_9HYPH,Cytoplasmic,0.0000,0.0479,0.9081,0.0213,0.0146,0.0081
8071,tr|A0A3A3HIW4|A0A3A3HIW4_9HYPH,Cytoplasmic,0.0001,0.0196,0.9399,0.0336,0.0050,0.0018
8072,tr|A0A3A3IWA8|A0A3A3IWA8_SALMO,Cytoplasmic,0.0000,0.0046,0.9917,0.0002,0.0006,0.0030
8073,tr|A0A3A4A7X9|A0A3A4A7X9_9ACTN,Cytoplasmic,0.0000,0.0182,0.9733,0.0047,0.0036,0.0002
8074,tr|A0A3A4ALI4|A0A3A4ALI4_9ACTN,Cytoplasmic,0.0000,0.0073,0.9922,0.0001,0.0002,0.0002
8075,tr|A0A3A4B455|A0A3A4B455_9ACTN,Cytoplasmic,0.0000,0.0383,0.9478,0.0069,0.0043,0.0026
8076,tr|A0A3A4K093|A0A3A4K093_9NOCA,Cytoplasmic,0.0001,0.0273,0.9510,0.0208,0.0006,0.0002
8077,tr|A0A3A4KYF7|A0A3A4KYF7_9NOCA,Cytoplasmic,0.0000,0.0076,0.9689,0.0031,0.0091,0.0113
8078,tr|A0A3A4QI83|A0A3A4QI83_9BACT,Cytoplasmic,0.0001,0.0315,0.9200,0.0010,0.0451,0.0023
8079,tr|A0A3A4RJ39|A0A3A4RJ39_9BURK,Cytoplasmic,0.0000,0.0438,0.9420,0.0097,0.0020,0.0025
8080,tr|A0A3A4T3J7|A0A3A4T3J7_9BACT,Cytoplasmic,0.0004,0.0548,0.8604,0.0091,0.0474,0.0279
8081,tr|A0A3A4W3E1|A0A3A4W3E1_9GAMM,Cytoplasmic,0.0001,0.2312,0.7494,0.0025,0.0039,0.0129
8082,tr|A0A3A4ZMP6|A0A3A4ZMP6_UNCMI,Cytoplasmic,0.0009,0.0238,0.7048,0.2129,0.0378,0.0197
8083,tr|A0A3A5AUR4|A0A3A5AUR4_UNCDE,Cytoplasmic,0.0001,0.0052,0.9263,0.0321,0.0323,0.0040
8084,tr|A0A3A5J5N6|A0A3A5J5N6_9GAMM,Cytoplasmic,0.0000,0.0641,0.8736,0.0573,0.0040,0.0010
8085,tr|A0A3A5JT11|A0A3A5JT11_9ENTR,Cytoplasmic,0.0000,0.0048,0.9855,0.0032,0.0018,0.0046
8086,tr|A0A3A5KKE4|A0A3A5KKE4_9HYPH,Cytoplasmic,0.0000,0.0074,0.9756,0.0022,0.0090,0.0058
8087,tr|A0A3A5MEB8|A0A3A5MEB8_9MICO,Cytoplasmic,0.0000,0.0242,0.9700,0.0021,0.0021,0.0015
8088,tr|A0A3A5MLG7|A0A3A5MLG7_9MICO,Cytoplasmic,0.0000,0.1083,0.8875,0.0003,0.0033,0.0006
8089,tr|A0A3A6JL52|A0A3A6JL52_9FIRM,Cytoplasmic,0.0001,0.1063,0.6774,0.0020,0.1917,0.0225
8090,tr|A0A3A6PSX3|A0A3A6PSX3_9BACL,Cytoplasmic,0.0000,0.0062,0.9782,0.0109,0.0043,0.0003
8091,tr|A0A3A6QNU1|A0A3A6QNU1_9VIBR,Cytoplasmic,0.0000,0.0004,0.9971,0.0009,0.0015,0.0001
8092,tr|A0A3A6QTJ5|A0A3A6QTJ5_9VIBR,Cytoplasmic,0.0000,0.0022,0.9960,0.0006,0.0007,0.0004
8093,tr|A0A3A6T3F6|A0A3A6T3F6_9GAMM,Cytoplasmic,0.0000,0.0010,0.9938,0.0004,0.0048,0.0001
8094,tr|A0A3A8B8T0|A0A3A8B8T0_9RHOB,Cytoplasmic,0.0000,0.0473,0.9524,0.0001,0.0000,0.0001
8095,tr|A0A3A8E528|A0A3A8E528_9GAMM,Cytoplasmic,0.0000,0.0122,0.9554,0.0271,0.0048,0.0005
8096,tr|A0A3A8E727|A0A3A8E727_9GAMM,Cytoplasmic,0.0000,0.0029,0.9655,0.0005,0.0009,0.0302
8097,tr|A0A3A8EJ32|A0A3A8EJ32_9GAMM,Cytoplasmic,0.0000,0.0011,0.9949,0.0004,0.0033,0.0003
8098,tr|A0A3A8EQ87|A0A3A8EQ87_9GAMM,Cytoplasmic,0.0000,0.0292,0.9499,0.0179,0.0019,0.0009
8099,tr|A0A3A8F3L2|A0A3A8F3L2_9GAMM,Cytoplasmic,0.0001,0.0043,0.9827,0.0110,0.0017,0.0001
8100,tr|A0A3A8F3U4|A0A3A8F3U4_9GAMM,Cytoplasmic,0.0000,0.0042,0.9712,0.0144,0.0098,0.0004
8101,tr|A0A3A8F467|A0A3A8F467_9GAMM,Cytoplasmic,0.0000,0.0035,0.9849,0.0014,0.0062,0.0039
8102,tr|A0A3A8F7Z0|A0A3A8F7Z0_9GAMM,Cytoplasmic,0.0000,0.0016,0.9955,0.0005,0.0019,0.0004
8103,tr|A0A3A8F8J1|A0A3A8F8J1_9GAMM,Cytoplasmic,0.0000,0.0310,0.9488,0.0185,0.0011,0.0005
8104,tr|A0A3A8F9T6|A0A3A8F9T6_9GAMM,Cytoplasmic,0.0000,0.0013,0.9778,0.0008,0.0008,0.0193
8105,tr|A0A3A8FZM7|A0A3A8FZM7_9GAMM,Cytoplasmic,0.0000,0.0009,0.9772,0.0010,0.0006,0.0204
8106,tr|A0A3A8KL59|A0A3A8KL59_9BACT,Cytoplasmic,0.0001,0.0461,0.9140,0.0312,0.0049,0.0037
8107,tr|A0A3A8L190|A0A3A8L190_9BACT,Cytoplasmic,0.0000,0.0740,0.8841,0.0356,0.0034,0.0028
8108,tr|A0A3A8RY71|A0A3A8RY71_9BACT,Cytoplasmic,0.0001,0.0487,0.9190,0.0258,0.0045,0.0020
8109,tr|A0A3A8TXU1|A0A3A8TXU1_9BACT,Cytoplasmic,0.0001,0.0475,0.9222,0.0241,0.0038,0.0023
8110,tr|A0A3A8W592|A0A3A8W592_UNCXX,Cytoplasmic,0.0000,0.0063,0.9474,0.0024,0.0421,0.0017
8111,tr|A0A3A8YFE4|A0A3A8YFE4_UNCXX,Cytoplasmic,0.0000,0.0081,0.9731,0.0021,0.0135,0.0033
8112,tr|A0A3A9BTR2|A0A3A9BTR2_UNCXX,Cytoplasmic,0.0001,0.0117,0.9610,0.0146,0.0116,0.0009
8113,tr|A0A3A9GIL9|A0A3A9GIL9_9FIRM,Cytoplasmic,0.0001,0.0724,0.5259,0.0044,0.3820,0.0152
8114,tr|A0A3A9IHM9|A0A3A9IHM9_AERVE,Cytoplasmic,0.0000,0.0104,0.9779,0.0088,0.0021,0.0008
8115,tr|A0A3A9JYP4|A0A3A9JYP4_9PROT,Cytoplasmic,0.0000,0.0536,0.8552,0.0644,0.0069,0.0198
8116,tr|A0A3A9JZC5|A0A3A9JZC5_9PROT,Cytoplasmic,0.0000,0.0148,0.9735,0.0012,0.0070,0.0034
8117,tr|A0A3A9SAI1|A0A3A9SAI1_9FIRM,Cytoplasmic,0.0001,0.0243,0.8563,0.0072,0.0978,0.0144
8118,tr|A0A3A9SBF9|A0A3A9SBF9_9FIRM,Cytoplasmic,0.0001,0.0034,0.9191,0.0216,0.0556,0.0002
8119,tr|A0A3A9SF94|A0A3A9SF94_9FIRM,Cytoplasmic,0.0000,0.0202,0.9730,0.0023,0.0034,0.0010
8120,tr|A0A3A9SVH3|A0A3A9SVH3_9FIRM,Cytoplasmic,0.0001,0.0243,0.8563,0.0072,0.0978,0.0144
8121,tr|A0A3A9TR93|A0A3A9TR93_9FIRM,Cytoplasmic,0.0001,0.0064,0.9141,0.0158,0.0632,0.0004
8122,tr|A0A3A9U9Z3|A0A3A9U9Z3_9ALTE,Cytoplasmic,0.0001,0.0854,0.7741,0.0286,0.1105,0.0013
8123,tr|A0A3A9VH34|A0A3A9VH34_9FLAO,Cytoplasmic,0.0000,0.0009,0.9923,0.0002,0.0066,0.0000
8124,tr|A0A3A9WGR0|A0A3A9WGR0_9FLAO,Cytoplasmic,0.0000,0.0028,0.9714,0.0011,0.0247,0.0000
8125,tr|A0A3A9YKR7|A0A3A9YKR7_9ACTN,Cytoplasmic,0.0007,0.0231,0.9583,0.0039,0.0128,0.0013
8126,tr|A0A3A9Z6V3|A0A3A9Z6V3_9ACTN,Cytoplasmic,0.0000,0.0458,0.9481,0.0035,0.0024,0.0003
8127,tr|A0A3B0B707|A0A3B0B707_9MICO,Cytoplasmic,0.0000,0.0433,0.9153,0.0386,0.0025,0.0003
8128,tr|A0A3B0BLT0|A0A3B0BLT0_9ACTN,Cytoplasmic,0.0000,0.0035,0.9930,0.0011,0.0016,0.0007
8129,tr|A0A3B0BVZ2|A0A3B0BVZ2_9ACTN,Cytoplasmic,0.0001,0.3049,0.6320,0.0546,0.0073,0.0011
8130,tr|A0A3B0CN95|A0A3B0CN95_9BACL,Cytoplasmic,0.0000,0.0026,0.9779,0.0160,0.0033,0.0002
8131,tr|A0A3B0G6J3|A0A3B0G6J3_PSEPS,Cytoplasmic,0.0000,0.0093,0.9729,0.0061,0.0054,0.0063
8132,tr|A0A3B7A5P0|A0A3B7A5P0_9RHOO,Cytoplasmic,0.0000,0.0565,0.9219,0.0034,0.0012,0.0171
8133,tr|A0A3B7AAQ1|A0A3B7AAQ1_9RHOO,Cytoplasmic,0.0001,0.0379,0.9397,0.0178,0.0036,0.0009
8134,tr|A0A3B7M064|A0A3B7M064_9GAMM,Cytoplasmic,0.0000,0.0010,0.9618,0.0004,0.0009,0.0359
8135,tr|A0A3B7Q6H4|A0A3B7Q6H4_9GAMM,Cytoplasmic,0.0000,0.0130,0.9742,0.0008,0.0010,0.0110
8136,tr|A0A3B8I3L1|A0A3B8I3L1_9BACT,Cytoplasmic,0.0009,0.0783,0.8036,0.0947,0.0175,0.0051
8137,tr|A0A3B8JUH6|A0A3B8JUH6_9CYAN,Cytoplasmic,0.0002,0.0263,0.9166,0.0021,0.0410,0.0138
8138,tr|A0A3B8M5X6|A0A3B8M5X6_9ACTN,Cytoplasmic,0.0000,0.0256,0.9682,0.0010,0.0038,0.0014
8139,tr|A0A3B8MY21|A0A3B8MY21_THESB,Cytoplasmic,0.0012,0.0330,0.8780,0.0094,0.0777,0.0006
8140,tr|A0A3B8SWT5|A0A3B8SWT5_UNCFI,Cytoplasmic,0.0002,0.0282,0.7373,0.0034,0.2303,0.0006
8141,tr|A0A3B8UBZ6|A0A3B8UBZ6_9CAUL,Cytoplasmic,0.0000,0.0051,0.9942,0.0004,0.0002,0.0001
8142,tr|A0A3B8VW30|A0A3B8VW30_9PORP,Cytoplasmic,0.0001,0.0053,0.9859,0.0021,0.0065,0.0001
8143,tr|A0A3B8WS13|A0A3B8WS13_9GAMM,Cytoplasmic,0.0000,0.0178,0.9485,0.0051,0.0135,0.0151
8144,tr|A0A3B8XCY0|A0A3B8XCY0_UNCCH,Cytoplasmic,0.0001,0.0453,0.9414,0.0090,0.0022,0.0020
8145,tr|A0A3B8XQ07|A0A3B8XQ07_9HYPH,Cytoplasmic,0.0000,0.0008,0.9768,0.0187,0.0017,0.0020
8146,tr|A0A3B8Y3E5|A0A3B8Y3E5_9CYAN,Cytoplasmic,0.0001,0.0209,0.9525,0.0018,0.0235,0.0012
8147,tr|A0A3B9BE40|A0A3B9BE40_9BACT,Cytoplasmic,0.0002,0.0621,0.9198,0.0071,0.0099,0.0008
8148,tr|A0A3B9BS03|A0A3B9BS03_9RHOB,Cytoplasmic,0.0000,0.0001,0.9990,0.0002,0.0005,0.0002
8149,tr|A0A3B9BZA2|A0A3B9BZA2_9RHOB,Cytoplasmic,0.0000,0.0009,0.9935,0.0034,0.0016,0.0006
